0.0011864,0.19849,0.25884,-0.83134,-1.5795,1.2283,1.4852,-0.37175,-1.2492,0.97376,0.47625,-0.87235,1.3452,-1.2329,0.16986,1.3568,0.8455,0.37227,0.84839,0.50297,0.84237,0.21893,-0.11276,-1.0137,-0.1118,-1.0479,1.1387,-0.38043,-1.7299,-1.7294,-0.23342,0.083149,0.5727,0.87024,-0.53614,-0.70394,-0.94958,1.5795,0.3582,0.57789,-0.31299,-0.88558,-2.2539,1.4497,0.38415
-0.011554,0.23681,0.2871,-0.79765,-1.5899,1.2713,1.4624,-0.37597,-1.2394,0.96719,0.47202,-0.87966,1.3246,-1.2503,0.12307,1.3534,0.84416,0.37169,0.84945,0.50111,0.83886,0.21267,-0.10174,-1.0046,-0.10559,-1.0416,1.1405,-0.38537,-1.732,-1.7409,-0.28425,0.059963,0.57368,0.8193,-0.48835,-0.69938,-0.93634,1.5821,0.38861,0.55812,-0.31192,-0.83256,-2.3028,1.4351,0.43877
-0.049391,0.28219,0.30065,-0.75102,-1.6027,1.3162,1.4354,-0.3602,-1.2311,0.98074,0.43606,-0.89104,1.2931,-1.2749,0.11601,1.348,0.84384,0.37341,0.85829,0.50156,0.82963,0.20818,-0.097489,-1,-0.10447,-1.0386,1.1442,-0.38702,-1.7347,-1.7448,-0.28267,-0.0062201,0.62098,0.70391,-0.452,-0.71635,-0.93751,1.5955,0.38599,0.60716,-0.27058,-0.80793,-2.3232,1.4331,0.44992
-0.057806,0.30463,0.30234,-0.72915,-1.6222,1.3384,1.4179,-0.35984,-1.217,0.9798,0.42621,-0.8882,1.2772,-1.2889,0.11653,1.3426,0.84161,0.37176,0.86018,0.50411,0.82281,0.20855,-0.087977,-0.9884,-0.10654,-1.0361,1.1468,-0.38571,-1.7401,-1.7536,-0.29002,-0.071317,0.58478,0.57291,-0.45107,-0.71554,-0.92068,1.6732,0.36777,0.76448,-0.31205,-0.78166,-2.2905,1.4121,0.45763
-0.046259,0.32438,0.3068,-0.70652,-1.6373,1.3553,1.4065,-0.37945,-1.1948,0.96783,0.4199,-0.90598,1.2651,-1.2972,0.12186,1.345,0.84374,0.37311,0.86595,0.49716,0.82154,0.20972,-0.085454,-0.98738,-0.11007,-1.039,1.1418,-0.38352,-1.7447,-1.7479,-0.1336,-0.062028,0.57878,0.58378,-0.47814,-0.70617,-0.95584,1.634,0.23924,0.80848,-0.32501,-0.81103,-2.2874,1.4326,0.48225
-0.056806,0.31144,0.2923,-0.7175,-1.6301,1.3404,1.4185,-0.37835,-1.1906,0.96831,0.46992,-0.92498,1.2577,-1.2886,0.12846,1.3436,0.84749,0.3762,0.87018,0.49402,0.82503,0.2055,-0.083747,-0.98794,-0.11272,-1.0469,1.1418,-0.39038,-1.7388,-1.7434,-0.081681,-0.044158,0.55948,0.61984,-0.47649,-0.70653,-1.0198,1.602,0.28213,0.77809,-0.26603,-0.85825,-2.2792,1.4388,0.4518
-0.036389,0.30697,0.29157,-0.7285,-1.6416,1.3417,1.4233,-0.39207,-1.1819,0.95673,0.5079,-0.91788,1.2339,-1.2897,0.12605,1.3501,0.84727,0.37529,0.86752,0.49051,0.82678,0.20462,-0.080303,-0.98497,-0.10971,-1.0472,1.136,-0.3915,-1.7443,-1.7402,-0.16387,-0.018328,0.53474,0.63986,-0.48407,-0.67813,-1.021,1.5827,0.25983,0.72557,-0.20754,-0.8447,-2.2759,1.5245,0.42639
-0.040873,0.31818,0.29116,-0.71961,-1.63,1.3552,1.4239,-0.39916,-1.1829,0.95368,0.51277,-0.9111,1.2178,-1.3095,0.12051,1.3455,0.8479,0.37627,0.87078,0.49454,0.82501,0.20236,-0.082346,-0.99067,-0.10884,-1.0473,1.1381,-0.38994,-1.7388,-1.7427,-0.20026,-0.0088981,0.54107,0.64721,-0.42057,-0.665,-1.0574,1.5156,0.32559,0.66168,-0.21634,-0.86601,-2.2747,1.5847,0.43333
-0.056903,0.30224,0.2898,-0.74798,-1.6194,1.3525,1.4372,-0.40283,-1.1623,0.95911,0.53,-0.92832,1.2094,-1.2991,0.13666,1.3422,0.85235,0.38104,0.87088,0.48979,0.83359,0.20349,-0.081366,-0.99271,-0.1112,-1.049,1.1302,-0.38811,-1.732,-1.7491,-0.16951,-0.016088,0.52729,0.5992,-0.42522,-0.63138,-1.0757,1.5022,0.37226,0.65354,-0.22385,-0.85832,-2.2919,1.5933,0.44418
-0.03517,0.23092,0.30496,-0.81416,-1.6032,1.2752,1.4596,-0.36528,-1.1096,0.99294,0.5618,-1.0533,1.2243,-1.2476,0.17847,1.359,0.87371,0.39932,0.87105,0.47483,0.87662,0.20883,-0.078227,-1.0006,-0.10267,-1.0459,1.0414,-0.38852,-1.7268,-1.7621,-0.25583,0.021017,0.4867,0.61472,-0.41426,-0.57109,-1.136,1.4405,0.51391,0.63713,-0.24943,-0.75032,-2.3426,1.5781,0.42749
-0.033011,0.14888,0.22895,-0.87641,-1.6133,1.1734,1.4929,-0.28098,-1.0777,1.0918,0.58186,-1.0435,1.2434,-1.227,0.19086,1.3615,0.87701,0.39978,0.87628,0.46515,0.87774,0.20976,-0.084496,-1.0096,-0.080851,-1.0236,1.0267,-0.39455,-1.7456,-1.7553,-0.27544,0.078067,0.51364,0.82612,-0.3796,-0.67156,-1.1434,1.3232,0.53258,0.56099,-0.32437,-0.74731,-2.2971,1.6231,0.38107
0.002787,0.13293,0.20945,-0.90903,-1.6237,1.1749,1.5417,-0.33875,-1.066,1.0171,0.55256,-0.99264,1.2822,-1.204,0.22049,1.3573,0.87512,0.39832,0.87222,0.46654,0.87803,0.20793,-0.084056,-1.0094,-0.083089,-1.0246,1.0406,-0.39709,-1.7356,-1.7622,-0.16007,0.1383,0.48666,0.88344,-0.40688,-0.60684,-1.1442,1.4005,0.53352,0.43355,-0.42719,-0.79117,-2.283,1.5848,0.35856
-0.016084,0.16705,0.19572,-0.884,-1.6118,1.2181,1.5525,-0.39192,-1.0233,0.98003,0.53174,-1.0122,1.289,-1.2168,0.222,1.3528,0.85918,0.38016,0.86695,0.48437,0.85116,0.21376,-0.078461,-1.0163,-0.074574,-1.0229,1.0776,-0.39425,-1.7351,-1.7643,0.060252,0.12123,0.48556,0.87491,-0.42917,-0.63088,-1.1766,1.3315,0.56687,0.35891,-0.40728,-0.77786,-2.3196,1.5848,0.35734
-0.034762,0.22032,0.19296,-0.833,-1.6168,1.2736,1.5609,-0.45802,-1.0084,0.92683,0.51644,-1.0108,1.2672,-1.2297,0.2332,1.3524,0.85146,0.37522,0.87448,0.50319,0.82819,0.21623,-0.086231,-1.029,-0.096653,-1.0457,1.1071,-0.38288,-1.7243,-1.7435,0.12232,0.071356,0.51308,0.84515,-0.46613,-0.70244,-1.1874,1.3178,0.6629,0.34782,-0.35647,-0.72406,-2.3195,1.568,0.30767
-0.056058,0.24044,0.19993,-0.82646,-1.6195,1.3073,1.5674,-0.50728,-0.96822,0.87474,0.52316,-1.0257,1.2636,-1.2185,0.2453,1.3545,0.83891,0.36202,0.86566,0.5218,0.81192,0.20979,-0.075226,-1.0229,-0.10538,-1.057,1.1407,-0.38845,-1.7194,-1.7369,0.1557,0.010581,0.48674,0.73313,-0.52,-0.71348,-1.1715,1.4209,0.64697,0.43383,-0.38546,-0.62279,-2.3158,1.5645,0.27663
-0.065668,0.29976,0.21449,-0.77621,-1.6354,1.3765,1.491,-0.53747,-0.9638,0.85682,0.50927,-1.0426,1.262,-1.231,0.2421,1.3637,0.83452,0.35966,0.86946,0.52636,0.79982,0.21141,-0.088015,-1.0358,-0.1232,-1.0707,1.1555,-0.37361,-1.6987,-1.7305,0.16745,-0.040069,0.45029,0.6455,-0.57961,-0.72564,-1.1192,1.454,0.67778,0.49486,-0.42743,-0.63802,-2.2736,1.6001,0.31348
-0.065501,0.30715,0.23984,-0.79766,-1.6415,1.412,1.4719,-0.55963,-0.94541,0.85873,0.53287,-1.0455,1.2035,-1.2311,0.26036,1.3797,0.8359,0.36326,0.86617,0.52985,0.80539,0.18602,-0.085892,-1.0355,-0.13117,-1.0789,1.1664,-0.40575,-1.6808,-1.7147,0.18316,-0.082363,0.4846,0.5174,-0.60091,-0.68056,-1.1632,1.417,0.73762,0.50959,-0.38224,-0.58685,-2.2924,1.6185,0.3206
-0.32485,-0.21989,-0.11917,0.20419,0.58269,-0.64397,-0.61004,0.31234,-0.52204,-0.2941,-0.30576,3.2915,-0.51462,-0.99489,0.15861,1.4323,0.94782,0.45939,0.9957,0.43905,0.89995,0.28947,0.011642,-0.95505,-0.060047,-1.028,0.49759,-0.34631,-1.7791,-1.8044,0.27373,0.076593,-0.089867,-0.79487,-1.3556,0.94806,1.6707,-0.79161,-0.74853,0.3116,0.59817,-1.0978,1.9455,-1.0527,0.10662
-0.31627,-0.18671,-0.091917,0.25778,0.59483,-0.6312,-0.62699,0.26199,-0.5027,-0.28572,-0.32153,3.2828,-0.5522,-1.0188,0.13665,1.4318,0.94579,0.45654,0.994,0.44759,0.89734,0.28484,0.014495,-0.95656,-0.064273,-1.0341,0.5117,-0.35251,-1.7649,-1.8118,0.27455,0.083249,-0.087092,-0.7868,-1.3496,0.9533,1.674,-0.81104,-0.74618,0.30993,0.58968,-1.1209,1.9459,-1.024,0.095041
-0.35675,-0.19134,-0.092296,0.24697,0.59466,-0.62858,-0.61383,0.27225,-0.53481,-0.27773,-0.30302,3.2793,-0.52954,-1.0258,0.16057,1.437,0.95073,0.46273,0.9973,0.42805,0.90391,0.29503,-0.014615,-0.9807,-0.055736,-1.0221,0.5036,-0.33986,-1.7672,-1.7982,0.25326,0.078636,-0.083656,-0.78541,-1.3391,0.94268,1.6658,-0.81721,-0.7536,0.31818,0.60901,-1.1431,1.9443,-1.0185,0.12862
-0.35383,-0.18829,-0.064912,0.31243,0.61059,-0.68901,-0.72088,0.30831,-0.48749,-0.26746,-0.29214,3.2345,-0.64788,-0.97484,0.22092,1.434,0.94761,0.45852,0.99052,0.429,0.9047,0.29904,-0.00056217,-0.96733,-0.058598,-1.0246,0.50267,-0.33489,-1.7769,-1.8032,0.19654,0.048286,-0.091477,-0.80531,-1.3324,0.90123,1.651,-0.81054,-0.73412,0.32455,0.65371,-1.1541,1.9579,-1.0234,0.21809
-0.37115,-0.21889,-0.091152,0.25833,0.63132,-0.6961,-0.70121,0.36972,-0.5091,-0.27611,-0.27713,3.231,-0.61027,-0.97405,0.23483,1.4307,0.94407,0.45547,0.98693,0.43243,0.9012,0.29641,-0.0031384,-0.96422,-0.061115,-1.0259,0.52609,-0.33638,-1.7789,-1.8036,0.20441,0.048219,-0.090475,-0.80404,-1.3251,0.90048,1.6471,-0.8008,-0.72497,0.3269,0.65614,-1.167,1.953,-1.0451,0.22126
-0.33618,-0.21161,-0.092096,0.27453,0.69079,-0.69774,-0.72509,0.36974,-0.49012,-0.2906,-0.31491,3.2218,-0.65116,-0.93271,0.18541,1.4253,0.93887,0.45076,0.98293,0.44185,0.89457,0.28863,-0.0014686,-0.9626,-0.066072,-1.0307,0.56289,-0.34454,-1.7732,-1.8072,0.22707,0.055067,-0.092084,-0.80168,-1.336,0.91247,1.6554,-0.78795,-0.73824,0.31929,0.63648,-1.1411,1.955,-1.0509,0.18718
-0.33625,-0.2125,-0.10871,0.23958,0.76851,-0.66459,-0.67756,0.31643,-0.52088,-0.29933,-0.32927,3.2325,-0.60671,-0.93604,0.13479,1.4189,0.93398,0.44611,0.97526,0.44166,0.89271,0.28991,-0.0074145,-0.96784,-0.068461,-1.0306,0.59786,-0.34156,-1.7726,-1.8079,0.2075,0.047354,-0.090187,-0.80566,-1.3377,0.90037,1.6468,-0.81018,-0.7611,0.32825,0.66015,-1.1079,1.9529,-1.0556,0.22493
-0.38687,-0.24006,-0.1275,0.18375,0.86007,-0.66386,-0.64331,0.24247,-0.5562,-0.29095,-0.28508,3.2218,-0.54837,-0.94868,0.18277,1.4162,0.9312,0.44543,0.97132,0.43288,0.89134,0.29261,-0.024838,-0.98236,-0.066427,-1.0237,0.62753,-0.3354,-1.7782,-1.7976,0.19001,0.041551,-0.088989,-0.80888,-1.3362,0.89198,1.6394,-0.80184,-0.79096,0.33527,0.67761,-1.0751,1.9517,-1.0783,0.25272
-0.40993,-0.25804,-0.13577,0.168,0.94557,-0.68409,-0.66307,0.24633,-0.53507,-0.29148,-0.27142,3.1875,-0.56277,-0.94391,0.20812,1.4065,0.92399,0.43956,0.96597,0.44128,0.882,0.28341,-0.020804,-0.97591,-0.071874,-1.0277,0.67502,-0.34343,-1.7795,-1.7984,0.19427,0.04352,-0.092992,-0.81243,-1.3468,0.90012,1.6493,-0.79108,-0.81437,0.32819,0.66333,-1.0091,1.9579,-1.0984,0.22856
-0.38316,-0.25565,-0.14703,0.15522,1.0336,-0.66558,-0.64857,0.25345,-0.52673,-0.30666,-0.30382,3.1664,-0.55884,-0.96027,0.14766,1.3974,0.91354,0.42896,0.95131,0.45569,0.87577,0.28084,-0.018343,-0.97205,-0.079897,-1.0331,0.72398,-0.34401,-1.7747,-1.8054,0.16872,0.021438,-0.1014,-0.83331,-1.3588,0.87683,1.6383,-0.80308,-0.82109,0.33337,0.69353,-0.95551,1.9625,-1.1015,0.27999
-0.3686,-0.25472,-0.1539,0.15135,1.1455,-0.65985,-0.65052,0.22883,-0.5161,-0.31726,-0.3266,3.1329,-0.5693,-0.9511,0.10934,1.39,0.90925,0.42675,0.94513,0.45653,0.87313,0.28252,-0.040855,-0.9912,-0.078927,-1.0271,0.76355,-0.33909,-1.7732,-1.7966,0.15166,0.0083084,-0.10986,-0.85052,-1.3568,0.86778,1.6388,-0.79757,-0.84987,0.33182,0.70312,-0.88862,1.97,-1.114,0.29566
-0.33216,-0.233,-0.14021,0.19728,1.2607,-0.66329,-0.69786,0.22184,-0.4959,-0.32852,-0.3731,3.0801,-0.646,-0.90072,0.050821,1.3773,0.89807,0.41613,0.92704,0.46602,0.86935,0.28615,-0.043667,-0.99198,-0.084559,-1.0268,0.81312,-0.33113,-1.7774,-1.7976,0.08003,-0.031969,-0.12273,-0.88098,-1.3521,0.81704,1.6158,-0.79344,-0.84107,0.34008,0.75975,-0.85394,1.9802,-1.1191,0.40251
-0.32765,-0.23269,-0.14937,0.18389,1.37,-0.64926,-0.6851,0.20629,-0.49249,-0.3384,-0.39215,3.039,-0.63941,-0.90369,0.010989,1.3634,0.8857,0.4051,0.90825,0.48682,0.86339,0.28774,-0.053184,-0.99789,-0.090283,-1.026,0.86582,-0.32452,-1.7777,-1.7966,0.028501,-0.062838,-0.13007,-0.90266,-1.3467,0.77698,1.5914,-0.78087,-0.86777,0.35009,0.80743,-0.80244,1.979,-1.1297,0.48964
-0.32529,-0.24209,-0.16783,0.1435,1.4443,-0.62768,-0.6411,0.18555,-0.52032,-0.34587,-0.39597,3.0198,-0.5901,-0.92022,-0.01664,1.3531,0.87791,0.39861,0.89553,0.50437,0.86004,0.29117,-0.072228,-1.0122,-0.092027,-1.0214,0.90157,-0.31682,-1.7769,-1.7907,-0.010207,-0.088644,-0.1401,-0.92697,-1.3524,0.75031,1.5755,-0.75755,-0.86422,0.35499,0.83942,-0.77386,1.9789,-1.1297,0.5445
-0.28222,-0.21807,-0.16534,0.16071,1.5475,-0.59684,-0.63287,0.14753,-0.51335,-0.35956,-0.44568,2.9756,-0.60738,-0.90619,-0.10382,1.3384,0.86365,0.38672,0.87855,0.53689,0.84875,0.28436,-0.073153,-1.01,-0.10006,-1.0239,0.95471,-0.32015,-1.7738,-1.7911,-0.030948,-0.10517,-0.15109,-0.94682,-1.3551,0.73647,1.5712,-0.75182,-0.87133,0.35213,0.85032,-0.70779,1.9838,-1.138,0.56412
-0.34052,-0.25026,-0.17929,0.10901,1.6162,-0.60953,-0.60515,0.099369,-0.55345,-0.34315,-0.38258,2.9437,-0.54732,-0.93901,-0.018051,1.3325,0.86051,0.38776,0.88461,0.55051,0.83665,0.2682,-0.086659,-1.0178,-0.10098,-1.0226,0.98866,-0.33556,-1.7653,-1.7805,0.039803,-0.067523,-0.14721,-0.92998,-1.3779,0.79494,1.6092,-0.75518,-0.87279,0.33479,0.78144,-0.67806,1.9884,-1.1536,0.43376
-0.3332,-0.23983,-0.16531,0.15332,1.6908,-0.63299,-0.6664,0.14047,-0.52764,-0.34605,-0.40344,2.8806,-0.62614,-0.89767,-0.026553,1.3195,0.85181,0.38171,0.8772,0.57155,0.82665,0.26021,-0.084116,-1.0089,-0.105,-1.0226,1.022,-0.34088,-1.7735,-1.7756,0.053502,-0.058193,-0.14083,-0.91302,-1.3792,0.79727,1.6088,-0.80971,-0.86718,0.33306,0.7708,-0.62119,1.9846,-1.1822,0.42345
